n,instance,method,lambda,run_index,seed,feasible,optimal,objective_value,optimal_value,approximation_ratio,runtime_s
8,hypergraph_r3_n8_d5_w1_8,annealer,0.3,4,46,False,False,,9.000000,,3.173954
8,hypergraph_r3_n8_d5_w1_8,qaoa,1,0,42,True,True,9.000000,9.000000,1.000000,0.684693
8,hypergraph_r3_n8_d5_w1_8,qaoa,1,1,43,True,True,9.000000,9.000000,1.000000,0.693629
8,hypergraph_r3_n8_d5_w1_8,qaoa,1,2,44,True,True,9.000000,9.000000,1.000000,0.747367
8,hypergraph_r3_n8_d5_w1_8,qaoa,1,3,45,True,True,9.000000,9.000000,1.000000,0.498145
8,hypergraph_r3_n8_d5_w1_8,qaoa,1,4,46,True,True,9.000000,9.000000,1.000000,0.435536
8,hypergraph_r3_n8_d5_w1_8,annealer,1,0,42,False,False,,9.000000,,3.224783
8,hypergraph_r3_n8_d5_w1_8,annealer,1,1,43,False,False,,9.000000,,3.213008
8,hypergraph_r3_n8_d5_w1_8,annealer,1,2,44,False,False,,9.000000,,3.220463
8,hypergraph_r3_n8_d5_w1_8,annealer,1,3,45,False,False,,9.000000,,3.272255
8,hypergraph_r3_n8_d5_w1_8,annealer,1,4,46,False,False,,9.000000,,3.203872
8,hypergraph_r3_n8_d5_w1_8,qaoa,3,0,42,True,True,9.000000,9.000000,1.000000,0.697230
8,hypergraph_r3_n8_d5_w1_8,qaoa,3,1,43,True,True,9.000000,9.000000,1.000000,0.827426
8,hypergraph_r3_n8_d5_w1_8,qaoa,3,2,44,True,True,9.000000,9.000000,1.000000,0.875203
8,hypergraph_r3_n8_d5_w1_8,qaoa,3,3,45,True,True,9.000000,9.000000,1.000000,0.577257
8,hypergraph_r3_n8_d5_w1_8,qaoa,3,4,46,True,False,11.000000,9.000000,1.222222,0.759424
8,hypergraph_r3_n8_d5_w1_8,annealer,3,0,42,True,True,9.000000,9.000000,1.000000,3.203434
8,hypergraph_r3_n8_d5_w1_8,annealer,3,1,43,True,True,9.000000,9.000000,1.000000,3.200196
8,hypergraph_r3_n8_d5_w1_8,annealer,3,2,44,True,True,9.000000,9.000000,1.000000,3.160090
8,hypergraph_r3_n8_d5_w1_8,annealer,3,3,45,True,True,9.000000,9.000000,1.000000,3.220549
8,hypergraph_r3_n8_d5_w1_8,annealer,3,4,46,True,True,9.000000,9.000000,1.000000,3.162490
8,hypergraph_r3_n8_d5_w1_8,kahypar,,,-1,True,True,9.000000,9.000000,1.000000,0.002522
8,hypergraph_r3_n8_d5_w1_9,qaoa,0.3,0,42,True,True,8.000000,8.000000,1.000000,1.160215
8,hypergraph_r3_n8_d5_w1_9,qaoa,0.3,1,43,False,False,,8.000000,,1.737474
8,hypergraph_r3_n8_d5_w1_9,qaoa,0.3,2,44,True,True,8.000000,8.000000,1.000000,0.481225
8,hypergraph_r3_n8_d5_w1_9,qaoa,0.3,3,45,False,False,,8.000000,,0.405858
8,hypergraph_r3_n8_d5_w1_9,qaoa,0.3,4,46,False,False,,8.000000,,0.838912
8,hypergraph_r3_n8_d5_w1_9,annealer,0.3,0,42,False,False,,8.000000,,3.199226
8,hypergraph_r3_n8_d5_w1_9,annealer,0.3,1,43,False,False,,8.000000,,3.210876
8,hypergraph_r3_n8_d5_w1_9,annealer,0.3,2,44,False,False,,8.000000,,3.190670
8,hypergraph_r3_n8_d5_w1_9,annealer,0.3,3,45,False,False,,8.000000,,3.196043
8,hypergraph_r3_n8_d5_w1_9,annealer,0.3,4,46,False,False,,8.000000,,3.189869
8,hypergraph_r3_n8_d5_w1_9,qaoa,1,0,42,True,True,8.000000,8.000000,1.000000,0.377465
8,hypergraph_r3_n8_d5_w1_9,qaoa,1,1,43,True,True,8.000000,8.000000,1.000000,0.700911
8,hypergraph_r3_n8_d5_w1_9,qaoa,1,2,44,True,True,8.000000,8.000000,1.000000,0.687709
8,hypergraph_r3_n8_d5_w1_9,qaoa,1,3,45,True,True,8.000000,8.000000,1.000000,0.839124
8,hypergraph_r3_n8_d5_w1_9,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,0.739589
8,hypergraph_r3_n8_d5_w1_9,annealer,1,0,42,False,False,,8.000000,,3.243644
8,hypergraph_r3_n8_d5_w1_9,annealer,1,1,43,False,False,,8.000000,,3.204639
8,hypergraph_r3_n8_d5_w1_9,annealer,1,2,44,True,True,8.000000,8.000000,1.000000,3.211067
8,hypergraph_r3_n8_d5_w1_9,annealer,1,3,45,True,True,8.000000,8.000000,1.000000,3.212043
8,hypergraph_r3_n8_d5_w1_9,annealer,1,4,46,True,True,8.000000,8.000000,1.000000,3.203910
8,hypergraph_r3_n8_d5_w1_9,qaoa,3,0,42,True,True,8.000000,8.000000,1.000000,0.629070
8,hypergraph_r3_n8_d5_w1_9,qaoa,3,1,43,True,False,10.000000,8.000000,1.250000,0.658586
8,hypergraph_r3_n8_d5_w1_9,qaoa,3,2,44,True,False,12.000000,8.000000,1.500000,0.509146
8,hypergraph_r3_n8_d5_w1_9,qaoa,3,3,45,True,True,8.000000,8.000000,1.000000,0.735123
8,hypergraph_r3_n8_d5_w1_9,qaoa,3,4,46,True,False,13.000000,8.000000,1.625000,1.136246
8,hypergraph_r3_n8_d5_w1_9,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.187991
8,hypergraph_r3_n8_d5_w1_9,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.182142
8,hypergraph_r3_n8_d5_w1_9,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.184882
8,hypergraph_r3_n8_d5_w1_9,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.186941
8,hypergraph_r3_n8_d5_w1_9,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.167597
8,hypergraph_r3_n8_d5_w1_9,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.003991
8,hypergraph_r3_n8_d5_w1_10,qaoa,0.3,0,42,False,False,,8.000000,,0.689682
8,hypergraph_r3_n8_d5_w1_10,qaoa,0.3,1,43,False,False,,8.000000,,0.980184
8,hypergraph_r3_n8_d5_w1_10,qaoa,0.3,2,44,True,False,9.000000,8.000000,1.125000,0.919864
8,hypergraph_r3_n8_d5_w1_10,qaoa,0.3,3,45,False,False,,8.000000,,0.447434
8,hypergraph_r3_n8_d5_w1_10,qaoa,0.3,4,46,False,False,,8.000000,,0.780570
8,hypergraph_r3_n8_d5_w1_10,annealer,0.3,0,42,False,False,,8.000000,,3.235896
8,hypergraph_r3_n8_d5_w1_10,annealer,0.3,1,43,False,False,,8.000000,,3.242136
8,hypergraph_r3_n8_d5_w1_10,annealer,0.3,2,44,False,False,,8.000000,,3.228621
8,hypergraph_r3_n8_d5_w1_10,annealer,0.3,3,45,False,False,,8.000000,,3.240605
8,hypergraph_r3_n8_d5_w1_10,annealer,0.3,4,46,False,False,,8.000000,,3.237257
8,hypergraph_r3_n8_d5_w1_10,qaoa,1,0,42,True,False,9.000000,8.000000,1.125000,1.089220
8,hypergraph_r3_n8_d5_w1_10,qaoa,1,1,43,True,True,8.000000,8.000000,1.000000,0.339508
8,hypergraph_r3_n8_d5_w1_10,qaoa,1,2,44,True,False,10.000000,8.000000,1.250000,0.579592
8,hypergraph_r3_n8_d5_w1_10,qaoa,1,3,45,True,True,8.000000,8.000000,1.000000,0.747887
8,hypergraph_r3_n8_d5_w1_10,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,0.722682
8,hypergraph_r3_n8_d5_w1_10,annealer,1,0,42,False,False,,8.000000,,3.275552
8,hypergraph_r3_n8_d5_w1_10,annealer,1,1,43,False,False,,8.000000,,3.228008
8,hypergraph_r3_n8_d5_w1_10,annealer,1,2,44,False,False,,8.000000,,3.237758
8,hypergraph_r3_n8_d5_w1_10,annealer,1,3,45,False,False,,8.000000,,3.235278
8,hypergraph_r3_n8_d5_w1_10,annealer,1,4,46,False,False,,8.000000,,3.245859
8,hypergraph_r3_n8_d5_w1_10,qaoa,3,0,42,True,False,9.000000,8.000000,1.125000,0.821691
8,hypergraph_r3_n8_d5_w1_10,qaoa,3,1,43,True,True,8.000000,8.000000,1.000000,0.998651
8,hypergraph_r3_n8_d5_w1_10,qaoa,3,2,44,True,False,11.000000,8.000000,1.375000,0.748842
8,hypergraph_r3_n8_d5_w1_10,qaoa,3,3,45,True,False,9.000000,8.000000,1.125000,1.035247
8,hypergraph_r3_n8_d5_w1_10,qaoa,3,4,46,True,False,11.000000,8.000000,1.375000,1.089610
8,hypergraph_r3_n8_d5_w1_10,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.259108
8,hypergraph_r3_n8_d5_w1_10,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.275343
8,hypergraph_r3_n8_d5_w1_10,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.209319
8,hypergraph_r3_n8_d5_w1_10,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.216356
8,hypergraph_r3_n8_d5_w1_10,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.223436
8,hypergraph_r3_n8_d5_w1_10,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.010228
8,hypergraph_r3_n8_d5_w1_11,qaoa,0.3,0,42,False,False,,8.000000,,1.225107
8,hypergraph_r3_n8_d5_w1_11,qaoa,0.3,1,43,False,False,,8.000000,,1.227235
8,hypergraph_r3_n8_d5_w1_11,qaoa,0.3,2,44,False,False,,8.000000,,0.796677
8,hypergraph_r3_n8_d5_w1_11,qaoa,0.3,3,45,False,False,,8.000000,,0.628059
8,hypergraph_r3_n8_d5_w1_11,qaoa,0.3,4,46,True,True,8.000000,8.000000,1.000000,0.799623
8,hypergraph_r3_n8_d5_w1_11,annealer,0.3,0,42,False,False,,8.000000,,3.256754
8,hypergraph_r3_n8_d5_w1_11,annealer,0.3,1,43,False,False,,8.000000,,3.234646
8,hypergraph_r3_n8_d5_w1_11,annealer,0.3,2,44,False,False,,8.000000,,3.258692
8,hypergraph_r3_n8_d5_w1_11,annealer,0.3,3,45,False,False,,8.000000,,3.244085
8,hypergraph_r3_n8_d5_w1_11,annealer,0.3,4,46,False,False,,8.000000,,3.241488
8,hypergraph_r3_n8_d5_w1_11,qaoa,1,0,42,True,True,8.000000,8.000000,1.000000,0.536297
8,hypergraph_r3_n8_d5_w1_11,qaoa,1,1,43,True,False,10.000000,8.000000,1.250000,0.451882
8,hypergraph_r3_n8_d5_w1_11,qaoa,1,2,44,True,True,8.000000,8.000000,1.000000,1.050401
8,hypergraph_r3_n8_d5_w1_11,qaoa,1,3,45,True,True,8.000000,8.000000,1.000000,1.049543
8,hypergraph_r3_n8_d5_w1_11,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,0.414118
8,hypergraph_r3_n8_d5_w1_11,annealer,1,0,42,False,False,,8.000000,,3.261187
8,hypergraph_r3_n8_d5_w1_11,annealer,1,1,43,False,False,,8.000000,,3.247383
8,hypergraph_r3_n8_d5_w1_11,annealer,1,2,44,False,False,,8.000000,,3.248210
8,hypergraph_r3_n8_d5_w1_11,annealer,1,3,45,False,False,,8.000000,,3.247592
8,hypergraph_r3_n8_d5_w1_11,annealer,1,4,46,False,False,,8.000000,,3.303082
8,hypergraph_r3_n8_d5_w1_11,qaoa,3,0,42,True,True,8.000000,8.000000,1.000000,0.532655
8,hypergraph_r3_n8_d5_w1_11,qaoa,3,1,43,True,False,9.000000,8.000000,1.125000,0.528877
8,hypergraph_r3_n8_d5_w1_11,qaoa,3,2,44,True,False,11.000000,8.000000,1.375000,0.747210
8,hypergraph_r3_n8_d5_w1_11,qaoa,3,3,45,True,False,10.000000,8.000000,1.250000,0.822590
8,hypergraph_r3_n8_d5_w1_11,qaoa,3,4,46,True,False,12.000000,8.000000,1.500000,0.535800
8,hypergraph_r3_n8_d5_w1_11,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.234907
8,hypergraph_r3_n8_d5_w1_11,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.295327
8,hypergraph_r3_n8_d5_w1_11,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.226203
8,hypergraph_r3_n8_d5_w1_11,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.246215
8,hypergraph_r3_n8_d5_w1_11,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.262636
8,hypergraph_r3_n8_d5_w1_11,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.002589
8,hypergraph_r3_n8_d5_w1_12,qaoa,0.3,0,42,True,True,8.000000,8.000000,1.000000,0.742709
8,hypergraph_r3_n8_d5_w1_12,qaoa,0.3,1,43,False,False,,8.000000,,0.741717
8,hypergraph_r3_n8_d5_w1_12,qaoa,0.3,2,44,True,False,11.000000,8.000000,1.375000,0.959375
8,hypergraph_r3_n8_d5_w1_12,qaoa,0.3,3,45,True,True,8.000000,8.000000,1.000000,1.099780
8,hypergraph_r3_n8_d5_w1_12,qaoa,0.3,4,46,False,False,,8.000000,,0.893458
8,hypergraph_r3_n8_d5_w1_12,annealer,0.3,0,42,False,False,,8.000000,,3.256265
8,hypergraph_r3_n8_d5_w1_12,annealer,0.3,1,43,False,False,,8.000000,,3.244852
8,hypergraph_r3_n8_d5_w1_12,annealer,0.3,2,44,False,False,,8.000000,,3.233905
8,hypergraph_r3_n8_d5_w1_12,annealer,0.3,3,45,False,False,,8.000000,,3.240822
8,hypergraph_r3_n8_d5_w1_12,annealer,0.3,4,46,False,False,,8.000000,,3.226804
8,hypergraph_r3_n8_d5_w1_12,qaoa,1,0,42,True,True,8.000000,8.000000,1.000000,0.368141
8,hypergraph_r3_n8_d5_w1_12,qaoa,1,1,43,True,True,8.000000,8.000000,1.000000,0.276213
8,hypergraph_r3_n8_d5_w1_12,qaoa,1,2,44,True,False,9.000000,8.000000,1.125000,0.952355
8,hypergraph_r3_n8_d5_w1_12,qaoa,1,3,45,True,True,8.000000,8.000000,1.000000,0.548404
8,hypergraph_r3_n8_d5_w1_12,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,1.077794
8,hypergraph_r3_n8_d5_w1_12,annealer,1,0,42,True,True,8.000000,8.000000,1.000000,3.300915
8,hypergraph_r3_n8_d5_w1_12,annealer,1,1,43,True,True,8.000000,8.000000,1.000000,3.265567
8,hypergraph_r3_n8_d5_w1_12,annealer,1,2,44,True,True,8.000000,8.000000,1.000000,3.270741
8,hypergraph_r3_n8_d5_w1_12,annealer,1,3,45,True,True,8.000000,8.000000,1.000000,3.248164
8,hypergraph_r3_n8_d5_w1_12,annealer,1,4,46,True,True,8.000000,8.000000,1.000000,3.267424
8,hypergraph_r3_n8_d5_w1_12,qaoa,3,0,42,True,True,8.000000,8.000000,1.000000,0.513584
8,hypergraph_r3_n8_d5_w1_12,qaoa,3,1,43,True,False,11.000000,8.000000,1.375000,0.548153
8,hypergraph_r3_n8_d5_w1_12,qaoa,3,2,44,True,True,8.000000,8.000000,1.000000,0.646386
8,hypergraph_r3_n8_d5_w1_12,qaoa,3,3,45,True,False,9.000000,8.000000,1.125000,0.618504
8,hypergraph_r3_n8_d5_w1_12,qaoa,3,4,46,True,True,8.000000,8.000000,1.000000,0.687072
8,hypergraph_r3_n8_d5_w1_12,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.254707
8,hypergraph_r3_n8_d5_w1_12,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.308537
8,hypergraph_r3_n8_d5_w1_12,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.260368
8,hypergraph_r3_n8_d5_w1_12,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.306804
8,hypergraph_r3_n8_d5_w1_12,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.256274
8,hypergraph_r3_n8_d5_w1_12,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.002652
8,hypergraph_r3_n8_d5_w1_13,qaoa,0.3,0,42,False,False,,9.000000,,0.948566
8,hypergraph_r3_n8_d5_w1_13,qaoa,0.3,1,43,False,False,,9.000000,,0.555955
8,hypergraph_r3_n8_d5_w1_13,qaoa,0.3,2,44,False,False,,9.000000,,0.642649
8,hypergraph_r3_n8_d5_w1_13,qaoa,0.3,3,45,False,False,,9.000000,,0.674587
8,hypergraph_r3_n8_d5_w1_13,qaoa,0.3,4,46,False,False,,9.000000,,1.270291
8,hypergraph_r3_n8_d5_w1_13,annealer,0.3,0,42,False,False,,9.000000,,3.274978
8,hypergraph_r3_n8_d5_w1_13,annealer,0.3,1,43,False,False,,9.000000,,3.235821
8,hypergraph_r3_n8_d5_w1_13,annealer,0.3,2,44,False,False,,9.000000,,3.239816
8,hypergraph_r3_n8_d5_w1_13,annealer,0.3,3,45,False,False,,9.000000,,3.238117
8,hypergraph_r3_n8_d5_w1_13,annealer,0.3,4,46,False,False,,9.000000,,3.271730
8,hypergraph_r3_n8_d5_w1_13,qaoa,1,0,42,True,True,9.000000,9.000000,1.000000,0.485318
8,hypergraph_r3_n8_d5_w1_13,qaoa,1,1,43,True,True,9.000000,9.000000,1.000000,0.728683
8,hypergraph_r3_n8_d5_w1_13,qaoa,1,2,44,True,True,9.000000,9.000000,1.000000,0.663035
8,hypergraph_r3_n8_d5_w1_13,qaoa,1,3,45,True,True,9.000000,9.000000,1.000000,0.649973
8,hypergraph_r3_n8_d5_w1_13,qaoa,1,4,46,True,True,9.000000,9.000000,1.000000,0.750151
8,hypergraph_r3_n8_d5_w1_13,annealer,1,0,42,False,False,,9.000000,,3.292214
8,hypergraph_r3_n8_d5_w1_13,annealer,1,1,43,False,False,,9.000000,,3.323496
8,hypergraph_r3_n8_d5_w1_13,annealer,1,2,44,False,False,,9.000000,,3.261698
8,hypergraph_r3_n8_d5_w1_13,annealer,1,3,45,False,False,,9.000000,,3.264952
8,hypergraph_r3_n8_d5_w1_13,annealer,1,4,46,False,False,,9.000000,,3.280403
8,hypergraph_r3_n8_d5_w1_13,qaoa,3,0,42,True,True,9.000000,9.000000,1.000000,0.519305
8,hypergraph_r3_n8_d5_w1_13,qaoa,3,1,43,True,True,9.000000,9.000000,1.000000,0.575969
8,hypergraph_r3_n8_d5_w1_13,qaoa,3,2,44,True,True,9.000000,9.000000,1.000000,0.471846
8,hypergraph_r3_n8_d5_w1_13,qaoa,3,3,45,True,True,9.000000,9.000000,1.000000,0.370828
8,hypergraph_r3_n8_d5_w1_13,qaoa,3,4,46,True,False,11.000000,9.000000,1.222222,0.512460
8,hypergraph_r3_n8_d5_w1_13,annealer,3,0,42,True,True,9.000000,9.000000,1.000000,3.248129
8,hypergraph_r3_n8_d5_w1_13,annealer,3,1,43,True,True,9.000000,9.000000,1.000000,3.246489
8,hypergraph_r3_n8_d5_w1_13,annealer,3,2,44,True,True,9.000000,9.000000,1.000000,3.347128
8,hypergraph_r3_n8_d5_w1_13,annealer,3,3,45,True,True,9.000000,9.000000,1.000000,3.233806
8,hypergraph_r3_n8_d5_w1_13,annealer,3,4,46,True,True,9.000000,9.000000,1.000000,3.253917
8,hypergraph_r3_n8_d5_w1_13,kahypar,,,-1,True,True,9.000000,9.000000,1.000000,0.002551
8,hypergraph_r3_n8_d5_w1_14,qaoa,0.3,0,42,False,False,,9.000000,,0.932437
8,hypergraph_r3_n8_d5_w1_14,qaoa,0.3,1,43,False,False,,9.000000,,0.787893
8,hypergraph_r3_n8_d5_w1_14,qaoa,0.3,2,44,True,False,10.000000,9.000000,1.111111,1.175650
8,hypergraph_r3_n8_d5_w1_14,qaoa,0.3,3,45,False,False,,9.000000,,0.790209
8,hypergraph_r3_n8_d5_w1_14,qaoa,0.3,4,46,False,False,,9.000000,,0.518279
8,hypergraph_r3_n8_d5_w1_14,annealer,0.3,0,42,False,False,,9.000000,,3.254922
8,hypergraph_r3_n8_d5_w1_14,annealer,0.3,1,43,False,False,,9.000000,,3.243843
8,hypergraph_r3_n8_d5_w1_14,annealer,0.3,2,44,False,False,,9.000000,,3.255667
8,hypergraph_r3_n8_d5_w1_14,annealer,0.3,3,45,False,False,,9.000000,,3.249524
8,hypergraph_r3_n8_d5_w1_14,annealer,0.3,4,46,False,False,,9.000000,,3.244248
8,hypergraph_r3_n8_d5_w1_14,qaoa,1,0,42,True,True,9.000000,9.000000,1.000000,0.727106
8,hypergraph_r3_n8_d5_w1_14,qaoa,1,1,43,True,True,9.000000,9.000000,1.000000,0.739200
8,hypergraph_r3_n8_d5_w1_14,qaoa,1,2,44,True,False,10.000000,9.000000,1.111111,0.334211
8,hypergraph_r3_n8_d5_w1_14,qaoa,1,3,45,True,True,9.000000,9.000000,1.000000,0.635518
8,hypergraph_r3_n8_d5_w1_14,qaoa,1,4,46,True,True,9.000000,9.000000,1.000000,0.822766
8,hypergraph_r3_n8_d5_w1_14,annealer,1,0,42,True,True,9.000000,9.000000,1.000000,3.288548
8,hypergraph_r3_n8_d5_w1_14,annealer,1,1,43,True,True,9.000000,9.000000,1.000000,3.297606
8,hypergraph_r3_n8_d5_w1_14,annealer,1,2,44,False,False,,9.000000,,3.280135
8,hypergraph_r3_n8_d5_w1_14,annealer,1,3,45,True,True,9.000000,9.000000,1.000000,3.279512
8,hypergraph_r3_n8_d5_w1_14,annealer,1,4,46,True,True,9.000000,9.000000,1.000000,3.252556
8,hypergraph_r3_n8_d5_w1_14,qaoa,3,0,42,True,True,9.000000,9.000000,1.000000,0.623030
8,hypergraph_r3_n8_d5_w1_14,qaoa,3,1,43,True,True,9.000000,9.000000,1.000000,0.749819
8,hypergraph_r3_n8_d5_w1_14,qaoa,3,2,44,True,False,11.000000,9.000000,1.222222,0.870542
8,hypergraph_r3_n8_d5_w1_14,qaoa,3,3,45,True,True,9.000000,9.000000,1.000000,0.439296
8,hypergraph_r3_n8_d5_w1_14,qaoa,3,4,46,True,True,9.000000,9.000000,1.000000,1.126021
8,hypergraph_r3_n8_d5_w1_14,annealer,3,0,42,True,True,9.000000,9.000000,1.000000,3.268427
8,hypergraph_r3_n8_d5_w1_14,annealer,3,1,43,True,True,9.000000,9.000000,1.000000,3.286913
8,hypergraph_r3_n8_d5_w1_14,annealer,3,2,44,True,True,9.000000,9.000000,1.000000,3.288120
8,hypergraph_r3_n8_d5_w1_14,annealer,3,3,45,True,True,9.000000,9.000000,1.000000,3.271422
8,hypergraph_r3_n8_d5_w1_14,annealer,3,4,46,True,True,9.000000,9.000000,1.000000,3.272807
8,hypergraph_r3_n8_d5_w1_14,kahypar,,,-1,True,True,9.000000,9.000000,1.000000,0.002536
8,hypergraph_r3_n8_d5_w1_15,qaoa,0.3,0,42,True,True,9.000000,9.000000,1.000000,0.822606
8,hypergraph_r3_n8_d5_w1_15,qaoa,0.3,1,43,False,False,,9.000000,,0.527923
8,hypergraph_r3_n8_d5_w1_15,qaoa,0.3,2,44,True,False,10.000000,9.000000,1.111111,0.463100
8,hypergraph_r3_n8_d5_w1_15,qaoa,0.3,3,45,False,False,,9.000000,,0.836345
8,hypergraph_r3_n8_d5_w1_15,qaoa,0.3,4,46,False,False,,9.000000,,0.943988
8,hypergraph_r3_n8_d5_w1_15,annealer,0.3,0,42,False,False,,9.000000,,3.311948
8,hypergraph_r3_n8_d5_w1_15,annealer,0.3,1,43,False,False,,9.000000,,3.281855
8,hypergraph_r3_n8_d5_w1_15,annealer,0.3,2,44,False,False,,9.000000,,3.288339
8,hypergraph_r3_n8_d5_w1_15,annealer,0.3,3,45,False,False,,9.000000,,3.261701
8,hypergraph_r3_n8_d5_w1_15,annealer,0.3,4,46,False,False,,9.000000,,3.268736
8,hypergraph_r3_n8_d5_w1_15,qaoa,1,0,42,True,True,9.000000,9.000000,1.000000,0.375525
8,hypergraph_r3_n8_d5_w1_15,qaoa,1,1,43,True,True,9.000000,9.000000,1.000000,0.625083
8,hypergraph_r3_n8_d5_w1_15,qaoa,1,2,44,True,True,9.000000,9.000000,1.000000,0.673698
8,hypergraph_r3_n8_d5_w1_15,qaoa,1,3,45,True,True,9.000000,9.000000,1.000000,0.398436
8,hypergraph_r3_n8_d5_w1_15,qaoa,1,4,46,True,True,9.000000,9.000000,1.000000,0.449513
8,hypergraph_r3_n8_d5_w1_15,annealer,1,0,42,True,True,9.000000,9.000000,1.000000,3.288498
8,hypergraph_r3_n8_d5_w1_15,annealer,1,1,43,True,True,9.000000,9.000000,1.000000,3.285079
8,hypergraph_r3_n8_d5_w1_15,annealer,1,2,44,True,True,9.000000,9.000000,1.000000,3.285755
8,hypergraph_r3_n8_d5_w1_15,annealer,1,3,45,True,True,9.000000,9.000000,1.000000,3.287791
8,hypergraph_r3_n8_d5_w1_15,annealer,1,4,46,True,True,9.000000,9.000000,1.000000,3.284761
8,hypergraph_r3_n8_d5_w1_15,qaoa,3,0,42,True,False,10.000000,9.000000,1.111111,0.512024
8,hypergraph_r3_n8_d5_w1_15,qaoa,3,1,43,True,True,9.000000,9.000000,1.000000,0.656985
8,hypergraph_r3_n8_d5_w1_15,qaoa,3,2,44,True,False,11.000000,9.000000,1.222222,0.701391
8,hypergraph_r3_n8_d5_w1_15,qaoa,3,3,45,True,False,10.000000,9.000000,1.111111,0.493329
8,hypergraph_r3_n8_d5_w1_15,qaoa,3,4,46,True,False,10.000000,9.000000,1.111111,0.502285
8,hypergraph_r3_n8_d5_w1_15,annealer,3,0,42,True,True,9.000000,9.000000,1.000000,3.249907
8,hypergraph_r3_n8_d5_w1_15,annealer,3,1,43,True,True,9.000000,9.000000,1.000000,3.242057
8,hypergraph_r3_n8_d5_w1_15,annealer,3,2,44,True,True,9.000000,9.000000,1.000000,3.252145
8,hypergraph_r3_n8_d5_w1_15,annealer,3,3,45,True,True,9.000000,9.000000,1.000000,3.242913
8,hypergraph_r3_n8_d5_w1_15,annealer,3,4,46,True,True,9.000000,9.000000,1.000000,3.269142
8,hypergraph_r3_n8_d5_w1_15,kahypar,,,-1,True,True,9.000000,9.000000,1.000000,0.002526
8,hypergraph_r3_n8_d5_w1_16,qaoa,0.3,0,42,True,True,7.000000,7.000000,1.000000,0.936531
8,hypergraph_r3_n8_d5_w1_16,qaoa,0.3,1,43,False,False,,7.000000,,0.945274
8,hypergraph_r3_n8_d5_w1_16,qaoa,0.3,2,44,True,True,7.000000,7.000000,1.000000,1.249193
8,hypergraph_r3_n8_d5_w1_16,qaoa,0.3,3,45,True,True,7.000000,7.000000,1.000000,1.446046
8,hypergraph_r3_n8_d5_w1_16,qaoa,0.3,4,46,False,False,,7.000000,,1.517706
8,hypergraph_r3_n8_d5_w1_16,annealer,0.3,0,42,False,False,,7.000000,,3.284423
8,hypergraph_r3_n8_d5_w1_16,annealer,0.3,1,43,False,False,,7.000000,,3.260202
8,hypergraph_r3_n8_d5_w1_16,annealer,0.3,2,44,False,False,,7.000000,,3.286008
8,hypergraph_r3_n8_d5_w1_16,annealer,0.3,3,45,False,False,,7.000000,,3.266920
8,hypergraph_r3_n8_d5_w1_16,annealer,0.3,4,46,False,False,,7.000000,,3.257667
8,hypergraph_r3_n8_d5_w1_16,qaoa,1,0,42,True,True,7.000000,7.000000,1.000000,0.439256
8,hypergraph_r3_n8_d5_w1_16,qaoa,1,1,43,True,True,7.000000,7.000000,1.000000,0.456766
8,hypergraph_r3_n8_d5_w1_16,qaoa,1,2,44,False,False,,7.000000,,0.883725
8,hypergraph_r3_n8_d5_w1_16,qaoa,1,3,45,True,True,7.000000,7.000000,1.000000,1.048429
8,hypergraph_r3_n8_d5_w1_16,qaoa,1,4,46,True,True,7.000000,7.000000,1.000000,1.265932
8,hypergraph_r3_n8_d5_w1_16,annealer,1,0,42,True,True,7.000000,7.000000,1.000000,3.288068
8,hypergraph_r3_n8_d5_w1_16,annealer,1,1,43,False,False,,7.000000,,3.271906
8,hypergraph_r3_n8_d5_w1_16,annealer,1,2,44,True,True,7.000000,7.000000,1.000000,3.269281
